rainfall_mm,aqi,zone_risk,hours_per_week,vehicle_age_yrs,past_claims,gig_tenure_yrs,premium_tier
67.78,239.58,2,44.7,12.3,1,3.9,1
71.96,140.39,1,61.1,0.9,0,5.7,0
11.3,187.1,3,69.1,6.6,0,9.5,1
35.24,237.34,2,46.5,1.8,0,6.0,0
9.51,211.9,1,22.2,15.0,1,1.5,1
6.34,65.46,1,40.7,1.8,0,0.1,0
6.12,176.69,1,68.2,1.7,1,8.5,0
12.56,201.04,1,40.6,4.1,1,3.6,0
16.86,203.51,2,61.5,13.0,1,3.1,1
53.33,83.2,2,47.5,15.0,0,8.0,1
3.83,110.58,1,27.9,4.9,1,9.5,0
39.83,209.67,1,68.9,5.6,1,7.5,0
22.74,104.29,1,16.2,3.3,0,1.7,0
10.19,132.02,1,48.8,5.6,2,3.9,0
20.37,244.55,3,25.5,7.9,1,7.6,1
10.7,147.13,1,15.0,2.7,0,9.1,0
27.2,106.39,2,47.2,3.9,1,10.0,0
17.07,97.34,1,47.0,3.1,0,5.1,0
5.39,169.96,1,62.3,3.3,0,8.2,0
3.72,70.01,2,65.1,8.8,1,0.5,0
23.74,135.16,2,63.9,1.8,1,2.9,0
69.81,169.99,2,40.3,0.9,0,3.7,1
12.65,227.95,2,56.7,2.4,2,9.8,0
39.62,190.05,2,52.7,0.9,0,0.0,0
32.25,107.16,1,41.2,2.8,1,3.1,0
80.45,220.71,2,54.2,9.4,2,9.3,2
51.61,132.03,2,80.1,3.8,2,3.1,1
25.08,75.86,1,24.3,7.7,0,2.3,0
32.1,139.68,2,77.0,0.7,0,7.3,0
68.6,236.29,1,14.0,9.2,0,7.5,0
15.3,159.91,1,32.8,3.7,1,4.7,0
11.87,150.75,2,31.3,0.1,2,9.5,0
0.33,248.23,3,56.4,4.0,1,2.0,1
52.56,64.12,3,19.7,12.1,0,9.1,1
48.43,72.86,1,75.3,0.3,1,7.6,0
3.31,53.05,2,71.3,3.5,1,3.7,0
25.8,172.36,2,58.3,9.9,0,8.1,0
18.71,159.99,1,43.9,0.0,1,1.3,0
3.79,242.56,3,79.0,4.0,1,1.3,1
118.23,164.61,2,71.5,2.6,0,9.3,1
7.25,125.75,3,46.9,1.7,0,0.9,1
2.09,150.11,1,61.9,4.0,1,0.0,0
27.1,157.06,1,52.0,0.2,0,3.9,0
40.28,49.69,3,53.5,5.6,1,1.0,1
0.99,312.62,2,34.5,0.0,1,8.6,1
32.25,181.19,3,44.2,1.5,1,9.2,1
22.8,162.6,1,15.8,2.8,0,4.8,0
3.27,186.91,2,36.4,1.9,0,4.3,0
5.68,192.56,2,61.5,1.5,0,5.4,1
25.18,141.57,1,80.5,7.1,0,2.3,0
10.54,112.13,2,81.3,10.9,1,3.0,1
83.57,185.97,2,51.1,8.3,0,1.0,1
51.23,173.14,1,54.9,3.0,1,4.5,0
123.25,101.41,1,23.7,8.6,0,6.1,0
9.02,235.14,2,61.5,10.1,0,9.3,0
104.92,167.6,2,15.2,2.1,2,7.4,1
16.93,193.79,3,31.1,1.3,0,7.2,1
12.81,233.52,1,59.5,0.4,0,3.1,0
1.55,151.31,1,33.0,2.6,0,8.9,0
1.63,169.02,3,13.7,11.7,1,9.5,1
35.33,198.6,3,71.6,3.3,0,9.3,1
18.37,106.51,1,33.0,4.4,3,0.4,0
7.71,153.24,3,14.7,0.5,0,6.0,0
28.56,157.53,1,15.5,0.6,0,6.4,0
8.75,92.64,1,28.6,2.5,0,3.0,0
25.86,289.06,1,23.2,12.1,1,9.9,1
13.35,65.56,1,67.3,1.8,1,2.9,0
52.04,72.11,3,33.8,8.4,0,2.2,1
51.56,228.85,2,69.5,0.5,0,4.8,0
19.47,192.8,3,22.9,3.8,0,3.2,1
12.96,88.44,2,46.5,3.7,2,9.2,0
13.51,186.44,2,60.9,7.9,1,4.4,1
49.15,238.07,2,58.2,0.0,1,4.1,1
11.93,148.18,3,54.5,0.8,2,6.3,1
7.04,305.93,2,78.4,1.0,2,0.8,1
2.65,46.56,3,26.9,12.0,0,7.6,1
18.86,191.63,3,46.5,0.7,0,7.7,0
19.74,219.99,1,75.4,0.2,1,4.7,0
55.15,203.48,2,15.8,3.1,3,9.6,1
7.5,137.74,3,14.1,3.0,1,5.8,1
14.39,132.57,3,27.3,7.4,2,7.0,1
49.57,176.65,1,56.8,11.9,2,9.2,0
52.05,198.95,2,29.2,3.1,1,6.7,1
14.57,186.15,2,24.1,10.6,0,4.3,1
18.44,212.4,1,44.0,5.2,0,0.2,0
10.84,88.87,2,55.4,1.2,1,7.3,0
80.89,136.33,1,28.4,10.5,2,9.6,0
3.79,93.6,1,32.3,4.4,1,4.7,0
81.43,126.83,2,55.4,2.1,1,3.4,1
34.55,210.91,2,80.0,4.6,1,5.2,1
22.75,156.48,2,59.9,2.1,0,7.3,0
1.0,306.41,2,67.9,0.5,1,0.0,1
19.36,161.6,1,37.1,5.1,0,8.9,0
15.71,153.58,1,30.1,7.0,0,8.9,0
5.27,156.37,1,43.6,5.2,0,5.4,0
32.05,111.73,1,69.7,1.0,0,1.2,0
106.37,146.53,2,43.8,12.6,2,6.7,1
24.78,217.67,3,72.7,0.1,0,1.4,1
37.63,156.84,1,83.2,1.6,1,5.1,0
2.13,102.39,1,15.3,1.2,1,0.9,0
16.22,94.49,2,13.4,0.2,1,5.9,0
3.71,122.99,1,21.1,2.1,1,3.2,0
28.46,154.43,3,38.4,3.9,0,8.3,1
83.65,221.62,2,19.7,8.6,0,8.0,1
32.52,69.57,1,74.4,15.0,2,10.0,0
2.4,130.81,1,11.7,6.6,2,2.6,0
13.14,158.66,2,33.4,2.5,0,0.6,0
24.0,39.98,1,23.7,5.1,1,4.4,0
15.49,99.98,1,78.9,7.4,1,0.8,0
53.81,109.21,1,59.5,2.5,1,1.8,0
50.57,102.24,3,77.5,6.1,0,6.0,1
28.39,161.51,2,82.0,2.6,0,5.9,0
14.03,140.37,1,46.8,2.0,0,0.4,0
8.84,116.68,2,27.3,3.0,1,4.4,0
3.36,175.68,2,24.3,4.5,2,5.3,1
13.15,253.38,2,26.5,5.2,0,2.7,1
15.99,248.36,1,62.4,1.8,0,8.7,0
33.79,34.63,2,13.0,3.4,0,1.6,1
32.2,184.62,3,13.8,9.6,1,2.5,1
2.18,139.32,1,55.0,15.0,1,1.6,0
15.09,159.31,1,57.5,1.0,1,1.2,0
6.02,126.1,1,59.2,0.9,0,8.8,0
5.12,157.06,1,37.5,4.5,2,2.8,0
52.69,159.08,1,69.6,2.1,0,7.2,0
1.28,115.26,3,49.5,0.1,2,4.3,1
16.3,96.22,3,17.8,1.7,0,6.4,1
5.53,123.08,1,69.0,6.6,4,9.3,0
63.44,164.06,2,80.5,6.4,1,8.4,1
24.43,185.94,2,14.4,2.7,3,0.7,1
7.89,201.2,2,39.0,2.6,0,8.5,1
20.94,120.35,2,46.1,3.5,0,4.5,0
39.45,167.03,1,20.8,1.0,1,3.5,0
95.19,207.75,2,74.2,3.0,1,6.7,1
7.47,219.94,2,31.0,0.0,0,9.5,0
65.19,146.47,3,67.9,2.6,1,0.9,1
81.68,136.74,3,59.7,1.6,0,7.7,1
74.46,161.47,1,54.3,4.5,1,2.0,1
30.27,81.02,1,24.2,4.1,0,3.8,0
29.81,138.38,3,26.3,1.9,0,8.7,0
15.49,194.68,2,13.5,0.0,1,5.5,1
41.88,188.52,3,27.8,1.2,2,0.7,1
22.73,133.78,1,35.6,4.0,0,5.1,0
33.94,163.06,2,71.7,0.3,0,7.9,0
16.78,100.52,2,37.1,0.5,1,5.3,0
39.45,192.21,3,65.8,4.2,1,1.7,1
52.2,145.33,1,42.5,5.6,0,4.5,0
4.75,133.44,1,68.1,1.6,0,9.2,0
53.68,128.3,2,82.2,2.7,0,6.6,1
23.32,146.23,3,27.7,11.7,0,7.3,1
55.87,123.13,3,73.8,11.6,3,7.9,2
16.93,189.49,3,56.0,1.5,0,0.9,1
14.29,126.28,3,70.5,6.6,0,5.8,1
73.97,245.58,1,58.2,3.6,0,3.8,1
8.68,237.91,1,41.4,14.8,1,1.4,1
55.78,96.51,1,26.9,2.6,2,2.0,0
19.85,154.18,1,15.2,6.0,2,7.8,0
21.65,110.96,3,49.6,5.8,1,1.6,1
11.07,130.4,3,83.3,2.8,1,3.1,1
25.53,270.15,1,64.6,6.4,0,2.8,0
11.8,131.55,2,34.2,1.2,1,0.5,1
1.2,171.61,3,71.2,0.5,0,4.6,1
9.52,182.48,2,66.9,2.2,0,7.7,1
0.19,89.96,1,30.8,11.5,0,0.2,0
114.99,98.69,2,11.1,2.8,0,1.1,1
101.22,77.64,1,18.7,4.0,2,7.2,0
15.08,96.84,2,74.9,3.9,4,5.9,1
39.1,0.0,2,71.9,0.6,2,7.2,0
12.73,182.67,1,31.8,2.0,1,2.3,0
33.36,273.25,3,31.1,4.9,2,8.0,2
49.11,158.87,2,68.7,14.3,0,4.8,1
87.99,65.02,2,79.4,0.7,0,6.1,1
15.34,111.43,3,67.7,2.1,3,0.9,1
45.88,122.47,1,54.8,0.4,1,2.1,0
9.27,88.94,1,28.0,1.1,0,7.7,0
139.17,201.61,3,48.9,1.9,0,2.2,2
0.78,198.62,1,27.3,3.1,1,0.9,0
27.75,80.67,3,69.8,1.0,0,6.0,1
32.32,193.5,1,38.6,1.0,0,5.5,0
34.95,241.61,1,71.7,6.0,0,6.1,0
3.85,264.15,2,38.2,13.1,2,6.2,1
83.68,321.91,1,71.0,1.6,2,5.0,1
6.0,95.88,3,34.7,4.7,0,4.9,1
29.25,319.45,2,42.6,1.2,1,9.2,0
7.56,128.75,3,55.5,10.5,2,5.3,2
11.01,114.45,3,15.2,4.5,0,6.2,1
23.72,169.62,1,80.2,6.5,0,2.7,0
16.2,115.08,3,52.4,0.2,0,8.7,1
5.24,173.94,2,47.6,3.7,2,0.2,1
5.62,70.8,2,72.1,3.0,1,5.6,0
16.25,135.67,3,74.1,1.4,0,3.8,1
42.48,227.13,2,48.6,1.2,2,6.0,1
68.47,146.58,2,78.6,3.5,0,3.6,1
2.64,158.5,2,14.8,4.9,1,7.2,0
14.98,178.52,1,18.4,0.1,2,0.2,0
3.17,220.24,1,54.2,3.4,0,4.1,0
0.5,50.69,2,36.2,0.7,1,8.3,0
32.52,185.07,1,44.4,0.6,1,2.5,0
27.67,133.91,1,34.3,3.9,1,0.5,0
5.34,160.0,1,39.9,1.5,0,5.0,0
7.99,213.6,2,70.9,2.3,1,9.8,0
0.72,78.35,1,53.9,1.8,0,0.6,0
54.04,89.24,3,83.8,4.2,0,0.7,1
110.3,33.87,1,68.2,2.5,1,6.0,0
4.37,117.05,2,30.3,13.2,1,2.5,1
7.9,229.83,2,29.6,1.7,1,4.1,1
60.84,142.76,2,34.9,5.4,1,8.3,1
78.3,69.59,1,72.4,1.2,0,2.0,0
16.32,120.86,3,12.0,2.8,2,7.2,1
1.56,60.73,3,27.0,3.2,1,5.0,1
1.21,82.49,3,77.0,1.6,0,9.0,1
25.6,173.33,3,57.4,2.6,0,9.7,0
14.97,79.57,2,26.8,1.3,3,4.8,1
0.87,216.76,2,26.2,0.0,0,5.8,0
26.26,145.73,2,73.8,1.0,0,7.5,0
0.34,155.14,2,76.1,4.8,1,3.2,0
46.45,133.3,3,29.0,5.9,0,2.3,2
10.98,196.37,2,41.1,1.3,2,9.6,0
1.23,196.99,3,71.8,2.1,0,4.3,1
26.63,170.1,1,67.1,0.2,0,0.0,0
15.21,183.89,3,70.2,1.1,2,8.4,1
109.26,137.27,2,48.4,6.0,1,6.0,1
23.57,182.53,2,77.5,3.7,0,1.7,1
9.66,129.73,1,34.1,0.9,0,0.3,0
37.08,150.13,3,21.6,1.2,0,2.9,1
9.5,133.52,3,62.4,6.8,2,9.3,1
70.38,122.57,1,49.9,0.9,2,9.3,0
14.09,108.65,2,73.2,1.6,2,3.1,1
23.95,178.06,1,16.0,4.4,1,8.4,0
1.56,228.64,3,72.4,3.3,0,4.4,1
16.66,220.27,2,31.7,2.5,2,6.5,1
53.58,74.61,1,58.5,9.2,0,3.3,0
49.14,227.35,1,13.0,1.0,1,5.2,0
7.62,130.91,2,55.1,5.4,0,2.9,0
7.69,186.04,1,63.1,0.7,0,0.6,0
51.0,95.63,2,37.3,3.8,0,1.4,1
79.95,158.52,3,25.9,8.2,0,2.9,1
3.01,168.82,3,49.8,2.4,1,9.8,0
17.94,60.92,1,71.7,5.2,5,9.7,0
12.35,186.5,3,33.9,6.9,0,8.3,1
61.37,230.76,2,28.7,0.6,0,2.3,1
2.62,139.52,1,30.6,4.9,0,4.4,0
7.11,231.61,1,80.2,10.1,2,4.4,0
41.89,138.62,1,36.6,3.4,1,3.9,0
1.58,200.98,3,10.3,0.8,0,0.4,1
20.35,16.89,1,67.8,0.5,2,5.3,0
17.51,295.13,1,61.7,1.2,2,0.7,0
12.21,239.73,3,19.5,0.4,1,8.0,1
15.05,132.92,2,82.9,2.9,0,6.9,1
22.65,31.67,3,55.0,0.3,3,3.5,1
5.28,167.28,2,47.1,1.0,1,6.5,0
25.46,63.36,1,38.3,2.3,2,2.3,0
49.11,176.69,3,76.5,2.6,1,2.7,1
42.83,174.69,1,28.1,3.3,0,3.1,0
5.01,93.52,2,31.1,4.9,1,8.0,0
4.85,217.26,2,19.1,0.2,1,2.1,1
9.37,198.33,1,66.2,0.3,1,5.6,0
13.44,208.55,3,54.1,0.3,3,2.0,1
15.75,150.53,2,55.1,2.2,1,2.9,1
34.15,65.07,1,26.2,0.2,0,2.4,0
1.75,208.67,3,58.2,5.5,0,6.5,1
1.06,133.78,2,66.6,1.0,1,5.3,0
14.92,66.61,2,36.5,11.2,0,7.2,1
35.84,231.12,2,69.3,2.7,0,2.2,1
6.45,275.96,3,35.8,2.4,2,0.1,1
30.78,147.53,1,66.1,6.1,1,6.8,0
9.03,279.55,1,12.5,5.0,0,1.1,0
65.17,155.48,2,50.8,3.7,0,2.5,0
67.81,127.17,1,81.7,10.9,0,3.1,0
10.58,112.17,2,82.6,2.2,1,7.5,0
7.84,248.22,1,30.8,6.6,2,6.3,0
15.9,103.19,1,42.7,1.9,0,1.8,0
8.25,194.12,1,14.7,7.3,1,6.0,0
33.48,116.45,2,74.6,1.2,0,7.1,0
52.47,122.38,3,52.1,1.4,0,3.9,1
33.54,211.81,1,38.5,4.5,2,2.5,0
52.18,127.2,2,18.3,1.0,0,6.8,0
15.17,125.71,1,80.1,1.0,0,6.1,0
5.1,217.97,2,49.2,1.5,0,0.8,1
40.18,245.84,1,30.9,4.5,1,6.7,1
13.41,188.68,2,35.9,8.8,0,4.9,1
33.38,110.71,2,30.0,4.5,0,7.5,0
9.47,119.36,3,54.5,7.0,0,1.9,1
2.54,154.79,1,78.8,3.1,0,2.6,0
147.11,169.26,3,73.4,0.3,1,5.4,1
5.1,90.73,2,44.1,0.4,0,4.8,0
133.76,193.38,3,71.2,3.2,0,3.9,2
113.54,155.13,1,41.3,1.6,2,7.5,1
47.37,47.06,1,28.7,1.0,0,5.6,0
32.31,94.26,3,82.8,2.5,0,7.1,1
25.87,119.75,1,32.5,4.4,2,1.5,0
60.32,145.63,1,34.0,1.9,1,7.3,0
10.25,263.36,1,83.2,6.5,0,4.6,0
18.92,164.29,3,19.9,5.4,1,0.3,1
28.98,99.55,1,66.3,5.3,1,2.3,0
15.89,163.24,3,79.3,15.0,0,0.3,1
16.73,128.87,2,47.9,1.4,0,4.6,1
12.03,169.49,1,10.2,4.1,0,3.3,0
24.92,184.83,2,37.8,7.7,1,9.9,1
57.03,222.55,1,18.3,3.5,2,8.7,1
6.75,148.54,2,40.8,6.2,0,8.3,0
81.74,248.34,2,68.5,2.1,2,5.0,1
35.05,204.48,2,42.5,3.6,0,8.1,1
51.99,107.55,1,42.0,0.2,1,2.7,0
24.37,282.59,2,51.2,15.0,1,5.6,1
45.36,169.62,3,53.0,6.4,1,3.9,1
0.49,99.89,2,73.4,8.1,2,1.7,1
51.18,249.17,3,32.8,4.7,1,0.7,1
1.23,274.67,1,70.8,0.8,0,5.6,0
66.19,148.02,3,51.9,0.1,1,1.0,1
144.71,119.78,1,32.2,8.0,0,7.2,0
10.45,139.66,1,31.8,2.0,1,9.2,0
7.08,192.88,3,36.7,1.2,1,1.6,1
43.49,226.67,3,56.1,3.3,0,4.7,1
8.75,184.23,2,27.1,2.2,0,7.4,0
60.2,156.1,1,78.1,4.2,1,2.9,0
3.26,239.88,1,52.5,2.6,1,9.2,0
4.04,131.23,2,78.1,4.8,0,8.9,0
116.11,211.86,3,13.4,7.7,1,1.0,2
33.61,132.72,1,35.4,0.9,0,0.3,0
56.3,175.86,3,11.7,1.6,1,9.8,1
11.76,143.19,1,30.1,2.3,1,9.6,0
33.86,146.65,3,73.8,13.1,1,4.2,1
27.06,127.36,3,12.7,1.8,1,0.5,1
27.73,230.69,2,42.3,1.9,2,6.2,0
34.42,106.02,1,18.7,4.2,1,2.9,0
25.7,105.59,3,40.8,2.2,1,9.4,1
16.81,277.26,2,72.1,12.1,0,7.9,1
9.69,208.67,2,56.1,9.0,2,6.5,0
43.91,6.89,2,64.5,2.9,0,2.8,0
7.7,116.08,1,35.8,4.1,1,7.0,0
35.36,41.28,3,79.9,0.2,1,2.9,1
7.97,92.96,1,62.5,4.8,1,0.4,0
29.45,0.0,3,41.2,4.9,0,5.1,1
41.24,141.78,1,41.6,1.8,1,4.9,0
7.4,81.48,2,78.0,1.0,1,7.6,0
1.85,153.59,1,52.7,9.9,0,8.7,0
4.21,52.49,1,62.3,2.2,1,3.5,0
27.94,154.97,1,40.9,4.2,0,4.5,0
56.8,125.11,2,26.6,0.1,2,4.7,1
1.38,240.12,2,63.5,2.1,0,3.2,0
39.74,234.68,3,55.0,6.8,1,7.4,1
12.53,197.12,1,47.1,2.0,0,5.2,0
19.53,130.4,2,56.2,3.7,0,9.1,0
79.29,269.12,3,25.4,0.9,1,6.5,1
12.1,56.82,1,68.8,2.2,0,2.1,0
18.78,65.79,2,80.2,10.5,4,1.6,1
0.41,144.97,2,75.9,3.3,0,3.7,0
2.55,285.24,1,33.8,9.3,0,3.5,0
8.98,137.86,1,40.0,9.3,0,4.1,0
0.85,139.01,2,69.8,11.5,2,1.8,1
29.94,63.49,1,54.0,9.0,1,9.8,0
16.67,206.76,2,50.5,0.0,0,1.5,0
23.83,207.19,3,78.6,10.9,1,6.5,1
5.76,197.34,2,49.7,0.6,2,0.1,0
10.53,112.25,2,48.1,0.2,0,4.1,0
32.7,107.6,1,13.1,0.2,1,3.1,0
100.83,72.41,3,15.1,1.7,0,3.8,1
1.55,155.03,1,10.5,3.9,0,5.0,0
66.32,85.18,2,77.6,2.1,0,6.0,1
25.8,79.36,3,40.2,0.1,1,5.8,1
24.9,124.58,2,44.7,2.6,1,6.3,0
20.81,120.65,2,72.6,2.3,0,8.4,0
2.16,117.72,2,55.1,5.7,1,8.9,0
2.83,177.99,1,55.1,1.3,0,7.4,0
27.56,154.74,3,31.9,1.0,0,0.8,1
12.51,132.71,1,71.7,1.2,2,9.6,0
74.76,160.98,2,22.3,1.4,1,9.5,1
15.66,90.51,1,13.9,3.7,1,7.1,0
4.64,156.32,3,24.2,2.6,1,5.2,1
37.63,159.04,1,29.8,1.6,0,2.5,0
10.42,59.82,2,30.9,1.9,0,7.6,0
22.36,209.74,2,59.6,1.9,2,8.8,0
35.9,97.11,2,26.1,14.4,1,6.7,0
69.16,155.42,1,60.1,1.1,1,6.3,0
47.13,219.86,2,16.7,6.8,0,1.9,1
33.84,205.54,1,20.9,4.9,0,3.6,0
34.15,152.06,2,47.7,0.0,0,7.2,0
87.52,128.25,1,78.2,15.0,2,0.2,1
10.52,206.85,2,73.6,5.6,0,6.4,0
0.03,190.48,1,81.7,4.6,1,7.7,0
9.52,112.9,3,58.1,2.1,1,3.3,0
7.37,102.31,2,60.0,3.2,2,0.8,1
32.53,25.66,1,56.3,1.2,0,8.2,0
30.13,159.24,2,56.1,0.1,0,1.4,0
27.0,145.04,3,20.9,7.2,0,3.7,1
0.49,218.17,1,50.2,9.1,0,7.1,0
39.14,171.54,2,38.6,0.7,2,8.2,1
11.73,230.05,2,42.7,6.2,2,8.6,1
32.81,108.16,1,48.7,5.4,1,5.3,0
24.4,218.29,3,19.5,0.8,2,4.8,1
12.59,118.27,1,36.6,2.2,0,8.5,0
4.34,196.66,1,14.7,2.2,1,5.6,0
2.98,62.47,3,82.5,5.7,0,5.8,1
53.43,164.11,2,18.8,7.3,3,4.3,1
75.18,30.92,3,29.1,0.4,0,3.7,1
31.48,133.97,2,76.0,3.3,4,4.8,1
3.28,176.42,2,45.7,5.7,1,3.6,0
15.43,118.74,3,20.0,6.2,1,3.4,1
39.16,86.97,1,38.4,0.6,0,9.9,0
45.4,200.77,3,18.6,3.0,1,3.4,1
3.77,143.79,2,24.8,7.8,1,2.6,0
0.0,120.63,1,13.9,1.5,1,3.5,0
37.36,152.51,2,42.4,2.2,0,5.9,0
13.23,308.2,1,69.7,6.5,1,9.1,0
8.81,219.21,2,53.4,0.4,4,7.9,1
0.39,219.75,2,54.9,7.9,0,8.4,0
23.32,176.13,3,24.8,1.5,0,8.6,1
57.14,159.99,1,35.4,0.0,1,9.2,0
94.84,6.24,2,72.5,1.1,1,2.4,1
25.02,109.26,1,16.5,0.4,0,4.6,0
21.67,121.17,2,73.5,0.4,1,3.9,1
2.67,37.51,2,45.8,4.7,1,3.8,0
23.88,80.56,2,71.9,1.0,1,6.5,0
14.34,31.15,3,33.5,10.9,1,4.0,1
28.03,147.7,3,35.1,2.9,0,6.2,1
14.77,199.13,1,65.6,2.5,1,3.8,0
8.24,216.41,1,68.1,2.3,0,3.1,0
2.99,174.89,2,27.0,4.7,0,3.5,1
11.35,92.2,2,82.0,2.4,2,8.0,0
3.05,34.08,1,16.3,0.6,1,6.0,0
5.84,44.59,2,15.1,8.5,0,9.7,0
131.07,73.86,2,54.1,2.2,0,8.3,1
17.62,96.67,1,63.5,0.3,1,4.9,0
22.77,140.42,3,81.1,3.0,1,2.4,1
62.05,89.15,2,40.0,4.2,2,6.7,1
162.57,170.34,1,11.9,1.3,1,7.3,0
26.22,136.06,1,54.6,6.4,0,4.6,0
50.22,150.63,3,31.4,4.4,0,2.3,1
11.88,218.42,3,42.0,4.2,1,5.6,1
10.95,79.19,2,46.1,2.2,0,2.5,0
15.46,175.12,1,14.8,13.1,1,9.4,0
33.49,149.16,3,46.0,1.3,0,6.3,1
34.39,129.99,2,41.5,3.4,1,2.9,0
11.36,203.12,3,62.7,1.5,0,2.2,1
4.29,202.74,3,57.8,5.5,1,7.2,1
30.02,93.21,1,23.7,0.2,0,7.1,0
4.12,139.07,2,25.3,0.2,0,6.0,0
25.92,166.87,1,28.6,6.7,1,6.1,0
35.47,133.62,1,23.2,2.3,0,6.0,0
36.18,185.1,3,58.6,1.7,0,3.6,1
42.01,166.87,3,83.6,3.7,0,9.4,1
61.87,259.95,2,58.3,4.8,1,4.8,1
20.79,58.18,2,54.9,0.9,1,0.2,0
39.31,142.65,1,40.3,0.8,0,3.5,0
28.96,95.49,1,33.1,12.7,0,1.3,0
6.2,186.25,1,77.4,3.6,0,3.6,0
0.78,52.97,2,81.7,2.0,0,6.1,0
10.04,170.78,2,46.8,6.5,1,0.2,1
17.56,112.2,1,31.5,3.0,0,8.7,0
28.8,105.95,3,67.0,1.1,2,6.1,1
56.91,63.21,1,19.8,0.9,1,3.0,0
6.55,122.1,3,66.7,2.0,0,3.1,1
4.02,215.07,2,70.6,7.9,2,4.7,1
99.3,148.49,1,19.2,0.3,1,2.5,0
3.43,187.66,3,82.3,1.0,0,0.0,1
19.53,249.88,2,82.9,8.9,1,0.3,1
26.43,165.83,2,79.3,0.5,1,3.6,0
23.39,116.47,2,46.7,4.0,1,1.2,0
2.7,178.04,1,28.2,1.0,1,0.2,0
1.76,117.34,2,53.1,3.7,0,8.6,0
3.34,119.73,3,41.1,1.9,0,2.7,1
26.43,58.81,1,25.2,0.4,1,5.0,0
23.58,205.58,1,41.4,3.5,1,1.8,0
7.99,126.84,3,59.1,4.6,1,0.5,1
30.46,160.93,1,15.2,4.6,0,7.4,0
51.46,87.84,2,34.7,4.1,1,1.2,1
1.27,176.16,2,11.3,2.8,2,0.3,1
20.68,104.28,2,65.5,2.9,2,5.9,0
35.07,141.5,2,57.4,4.0,0,0.1,1
8.72,202.67,1,14.6,4.7,1,4.4,0
11.04,197.45,1,81.4,4.3,1,2.9,0
28.53,148.68,2,11.7,3.5,1,3.2,1
68.46,43.91,2,53.7,0.7,1,0.0,1
49.81,329.57,2,67.5,0.9,0,9.6,1
26.25,254.75,2,68.3,1.2,1,5.2,1
39.3,193.36,1,12.5,10.1,1,5.7,0
13.62,104.81,1,77.1,5.7,0,6.7,0
30.73,143.18,3,78.0,3.2,1,8.0,1
18.83,117.39,2,51.5,1.2,0,6.1,0
6.32,225.83,1,45.7,0.5,0,7.6,0
36.29,165.75,1,13.3,9.2,0,4.5,1
24.39,102.95,1,51.6,8.9,0,3.7,1
13.32,121.75,1,40.3,0.5,0,8.2,0
72.69,217.27,3,67.2,6.4,2,8.7,1
0.63,246.01,3,39.9,2.4,0,1.4,1
11.38,241.7,3,60.6,1.6,2,5.4,1
1.76,195.42,3,17.5,5.4,0,6.8,1
43.64,134.84,3,19.8,3.8,0,0.8,1
36.33,0.0,2,20.3,6.1,0,9.3,0
12.07,167.83,1,13.4,0.3,2,5.2,0
33.78,149.89,3,50.1,1.5,1,6.5,1
15.12,158.4,1,68.8,1.5,1,1.8,0
42.35,153.23,1,55.2,1.6,0,2.6,0
18.16,70.42,1,52.5,2.8,1,1.2,0
15.95,183.44,2,60.4,1.3,0,2.6,0
81.88,187.93,1,35.1,2.4,1,4.9,1
8.67,190.94,1,36.8,1.8,1,8.3,0
3.85,206.79,2,33.3,5.3,1,5.3,1
26.35,186.24,3,62.7,3.7,1,2.4,1
104.53,125.4,2,22.0,4.2,2,0.4,2
14.24,145.75,3,11.0,0.9,0,6.2,1
1.92,155.47,1,54.1,1.6,0,4.2,0
12.43,156.46,1,79.7,0.1,1,9.8,0
21.15,209.89,2,55.1,0.5,0,7.8,1
5.3,188.62,2,67.9,1.2,2,8.1,1
32.2,274.64,2,59.8,0.3,0,0.1,1
182.9,282.39,3,46.8,3.7,1,7.8,2
18.03,154.78,3,63.2,15.0,0,1.9,1
13.14,0.0,3,71.0,0.4,0,5.9,0
15.36,224.21,1,26.6,6.9,0,4.5,0
3.67,117.58,1,34.9,0.5,1,5.7,0
64.44,101.91,2,26.6,4.4,0,1.3,0
16.08,126.09,1,43.5,4.1,0,4.6,0
14.7,123.2,1,75.5,9.3,0,0.4,0
32.34,186.74,1,35.5,0.5,1,0.4,0
17.5,56.43,1,37.7,1.5,1,6.6,0
31.34,85.34,1,73.7,0.4,2,9.5,0
1.9,170.59,1,48.1,2.1,2,7.8,0
50.42,187.38,2,49.6,9.7,0,4.7,1
84.66,188.49,2,73.7,6.1,0,0.6,1
31.39,102.78,2,46.3,5.1,3,0.5,0
92.74,91.3,2,60.4,3.0,1,1.6,1
4.93,119.6,1,16.3,8.6,2,9.8,0
19.47,164.39,1,23.2,2.4,1,4.0,0
27.62,239.13,1,39.9,0.6,0,8.4,0
26.15,27.15,3,46.6,7.3,1,7.1,1
15.4,136.76,2,81.5,1.3,2,6.1,0
12.38,70.04,1,81.8,0.2,1,9.5,0
4.07,50.87,1,73.0,0.5,1,2.3,0
14.91,208.02,3,33.4,3.8,1,4.5,1
5.33,182.68,2,81.3,3.7,1,8.6,0
39.77,176.97,3,61.0,1.2,3,5.5,1
7.03,205.26,1,39.1,5.2,1,2.5,0
1.81,121.22,1,61.9,5.9,1,2.1,0
24.11,124.04,3,11.2,10.1,0,7.5,1
27.13,281.14,2,20.8,3.5,0,0.1,1
